stop_id,stop_name,lon,lat,utmk_x,utmk_y,cell_100,cell_1000,zone
20702,고속지하도,129.1687615,35.65304789,1151064.44,1740934.97,100_1151000_1740900,1000_1151000_1740000,울산광역시 울주군
76808,고연국밥,129.17339,35.44556098,1151874.39,1717927.29,100_1151800_1717900,1000_1151000_1717000,울산광역시 울주군
76809,고연국밥,129.1735196,35.44554064,1151886.19,1717925.23,100_1151800_1717900,1000_1151000_1717000,울산광역시 울주군
15968,고원1차아파트,129.2830387,35.33216811,1162053.72,1705523.76,100_1162000_1705500,1000_1162000_1705000,부산광역시
15967,고원1차아파트,129.2829858,35.33235506,1162048.54,1705544.41,100_1162000_1705500,1000_1162000_1705000,부산광역시
77502,고원3차아파트,129.2850385,35.33777219,1162224.29,1706148.64,100_1162200_1706100,1000_1162000_1706000,부산광역시
77501,고원3차아파트,129.2848751,35.33771853,1162209.54,1706142.42,100_1162200_1706100,1000_1162000_1706000,부산광역시
30372,고중마을,129.1294533,35.60262836,1147598.43,1735282.6,100_1147500_1735200,1000_1147000_1735000,울산광역시 울주군
30373,고중마을,129.129551,35.60272885,1147607.09,1735293.89,100_1147600_1735200,1000_1147000_1735000,울산광역시 울주군
30331,고하,129.1418893,35.6049992,1148720.61,1735564.31,100_1148700_1735500,1000_1148000_1735000,울산광역시 울주군
30332,고하입구,129.1421962,35.60497572,1148748.46,1735562.17,100_1148700_1735500,1000_1148000_1735000,울산광역시 울주군
40392,고헌중학교,129.3616499,35.59938293,1168640.23,1735295.79,100_1168600_1735200,1000_1168000_1735000,울산광역시 북구
40393,고헌중학교,129.3614459,35.5993536,1168621.81,1735292.19,100_1168600_1735200,1000_1168000_1735000,울산광역시 북구
40386,고헌초등학교,129.3705162,35.60130421,1169439.43,1735524.14,100_1169400_1735500,1000_1169000_1735000,울산광역시 북구
40388,곡리마을,129.3658645,35.60566983,1169008.83,1736000.41,100_1169000_1736000,1000_1169000_1736000,울산광역시 북구
40380,곡리마을,129.3659671,35.60606202,1169017.3,1736044.09,100_1169000_1736000,1000_1169000_1736000,울산광역시 북구
11408,골드클래스,129.3440216,35.58813473,1167066.54,1734018.0,100_1167000_1734000,1000_1167000_1734000,울산광역시 중구
11409,골드클래스,129.3439035,35.58829133,1167055.52,1734035.17,100_1167000_1734000,1000_1167000_1734000,울산광역시 중구
25339,공공산후조리원,129.3638445,35.63168654,1168771.14,1738882.88,100_1168700_1738800,1000_1168000_1738000,울산광역시 북구
25330,공공산후조리원,129.3644195,35.63127638,1168824.08,1738838.37,100_1168800_1738800,1000_1168000_1738000,울산광역시 북구
23201,공구월드앞,129.3421599,35.53601769,1167005.99,1728233.75,100_1167000_1728200,1000_1167000_1728000,울산광역시 남구
23202,공구월드앞,129.3423681,35.53627558,1167024.34,1728262.71,100_1167000_1728200,1000_1167000_1728000,울산광역시 남구
31609,공단중기앞,129.3312767,35.43872595,1166219.55,1717423.39,100_1166200_1717400,1000_1166000_1717000,울산광역시 울주군
31610,공단중기앞,129.330977,35.43874165,1166192.31,1717424.62,100_1166100_1717400,1000_1166000_1717000,울산광역시 울주군
30125,공암,129.1024332,35.53035442,1145281.14,1727225.72,100_1145200_1727200,1000_1145000_1727000,울산광역시 울주군
59191,공암,129.0557202,35.39527906,1141281.74,1712175.56,100_1141200_1712100,1000_1141000_1712000,양산시
30126,공암,129.1029835,35.53051113,1145330.75,1727243.92,100_1145300_1727200,1000_1145000_1727000,울산광역시 울주군
59192,공암마을,129.0558826,35.3952548,1141296.53,1712173.1,100_1141200_1712100,1000_1141000_1712000,양산시
26302,공암입구,129.4415754,35.64550989,1175780.24,1740552.52,100_1175700_1740500,1000_1175000_1740000,울산광역시 북구
26301,공암입구,129.4413924,35.64551273,1175763.67,1740552.51,100_1175700_1740500,1000_1175000_1740000,울산광역시 북구
40404,공업탑,129.3097744,35.53301001,1164075.8,1727845.71,100_1164000_1727800,1000_1164000_1727000,울산광역시 남구
40403,공업탑,129.310296,35.53278625,1164123.55,1727821.76,100_1164100_1727800,1000_1164000_1727000,울산광역시 남구
40402,공업탑,129.3093548,35.53287975,1164038.02,1727830.57,100_1164000_1727800,1000_1164000_1727000,울산광역시 남구
40401,공업탑,129.3098557,35.53266291,1164083.88,1727807.35,100_1164000_1727800,1000_1164000_1727000,울산광역시 남구
40601,공원묘지입구,129.2791456,35.5371085,1161290.47,1728249.77,100_1161200_1728200,1000_1161000_1728000,울산광역시 남구
40602,공원묘지입구,129.2784352,35.53808635,1161224.1,1728357.07,100_1161200_1728300,1000_1161000_1728000,울산광역시 남구
30417,공촌,129.1627813,35.54966369,1150716.82,1729458.17,100_1150700_1729400,1000_1150000_1729000,울산광역시 울주군
30418,공촌,129.1628891,35.54981326,1150726.32,1729474.92,100_1150700_1729400,1000_1150000_1729000,울산광역시 울주군
70703,과학대정문,129.4177703,35.49787036,1173943.79,1724133.0,100_1173900_1724100,1000_1173000_1724000,울산광역시 동구
65503,과학대후문,129.2553021,35.54122876,1159120.54,1728668.03,100_1159100_1728600,1000_1159000_1728000,울산광역시 남구
15717,관동,129.1732944,35.44376181,1151869.09,1717727.57,100_1151800_1717700,1000_1151000_1717000,울산광역시 울주군
15718,관동,129.1734162,35.44394558,1151879.8,1717748.15,100_1151800_1717700,1000_1151000_1717000,울산광역시 울주군
14208,관문성입구,129.3143141,35.65306032,1164241.91,1741169.88,100_1164200_1741100,1000_1164000_1741000,울산광역시 북구
14207,관문성입구,129.3142001,35.65300462,1164231.7,1741163.52,100_1164200_1741100,1000_1164000_1741000,울산광역시 북구
2015,관성,129.4502907,35.6637178,1176529.29,1742587.93,100_1176500_1742500,1000_1176000_1742000,경주시
2016,관성,129.450461,35.66364872,1176544.86,1742580.58,100_1176500_1742500,1000_1176000_1742000,경주시
2013,관성입구,129.4500489,35.66442918,1176505.84,1742666.41,100_1176500_1742600,1000_1176000_1742000,경주시
2014,관성입구,129.45022,35.66436439,1176521.47,1742659.53,100_1176500_1742600,1000_1176000_1742000,경주시
30439,관음사입구,129.1682417,35.66749142,1150990.17,1742536.3,100_1150900_1742500,1000_1150000_1742000,울산광역시 울주군
30440,관음사입구,129.1682213,35.66730021,1150988.69,1742515.06,100_1150900_1742500,1000_1150000_1742000,울산광역시 울주군
30375,관정마을,129.1311112,35.58851422,1147774.57,1733719.52,100_1147700_1733700,1000_1147000_1733000,울산광역시 울주군
30374,관정마을,129.1312068,35.58842153,1147783.4,1733709.39,100_1147700_1733700,1000_1147000_1733000,울산광역시 울주군
23607,광로교,129.3311786,35.53245338,1166017.69,1727819.82,100_1166000_1727800,1000_1166000_1727000,울산광역시 남구
23608,광로교,129.3310151,35.53270982,1166002.34,1727847.99,100_1166000_1727800,1000_1166000_1727000,울산광역시 남구
70503,광명교회,129.427955,35.50639978,1174849.17,1725097.14,100_1174800_1725000,1000_1174000_1725000,울산광역시 동구
70504,광명교회,129.4278406,35.50638265,1174838.83,1725095.04,100_1174800_1725000,1000_1174000_1725000,울산광역시 동구
71702,광장교회,129.3575523,35.641752,1168180.22,1739988.63,100_1168100_1739900,1000_1168000_1739000,울산광역시 북구
71701,광장교회,129.3575363,35.64193339,1168178.39,1740008.72,100_1168100_1740000,1000_1168000_1740000,울산광역시 북구
15716,괴천,129.175684,35.45077829,1152072.79,1718509.52,100_1152000_1718500,1000_1152000_1718000,울산광역시 울주군
15715,괴천,129.1755567,35.45083599,1152061.12,1718515.72,100_1152000_1718500,1000_1152000_1718000,울산광역시 울주군
76807,괴천다리,129.17434,35.44765274,1151956.68,1718160.76,100_1151900_1718100,1000_1151000_1718000,울산광역시 울주군
76806,괴천다리,129.1741924,35.44774109,1151943.12,1718170.34,100_1151900_1718100,1000_1151000_1718000,울산광역시 울주군
15708,괴천삼거리,129.1798219,35.45334629,1152443.5,1718800.74,100_1152400_1718800,1000_1152000_1718000,울산광역시 울주군
15707,괴천삼거리,129.1797479,35.45345024,1152436.59,1718812.16,100_1152400_1718800,1000_1152000_1718000,울산광역시 울주군
15436,"교동주공,계룡리슈빌입구",129.1163194,35.56100505,1146484.44,1730646.07,100_1146400_1730600,1000_1146000_1730000,울산광역시 울주군
15435,"교동주공,계룡리슈빌입구",129.1160115,35.56080684,1146456.89,1730623.62,100_1146400_1730600,1000_1146000_1730000,울산광역시 울주군
15432,교동주공아파트,129.113888,35.55984789,1146266.17,1730514.1,100_1146200_1730500,1000_1146000_1730000,울산광역시 울주군
15431,교동주공아파트,129.1137813,35.56002037,1146256.19,1730533.07,100_1146200_1730500,1000_1146000_1730000,울산광역시 울주군
24380,교육원입구,129.1228051,35.4845872,1147211.81,1722179.44,100_1147200_1722100,1000_1147000_1722000,울산광역시 울주군
24381,교육원입구,129.1218906,35.48437576,1147129.23,1722154.62,100_1147100_1722100,1000_1147000_1722000,울산광역시 울주군
20431,구 점촌교입구,129.2335323,35.56725009,1157096.09,1731519.45,100_1157000_1731500,1000_1157000_1731000,울산광역시 울주군
20430,구 점촌교입구,129.2333797,35.56711291,1157082.52,1731503.99,100_1157000_1731500,1000_1157000_1731000,울산광역시 울주군
59234,구.동면초등학교,129.0650445,35.32044519,1142259.82,1703888.6,100_1142200_1703800,1000_1142000_1703000,양산시
59232,구.동면초등학교,129.0650844,35.32063651,1142263.11,1703909.88,100_1142200_1703900,1000_1142000_1703000,양산시
14009,구남군부대앞,129.4298785,35.58883616,1174844.5,1734244.96,100_1174800_1734200,1000_1174000_1734000,울산광역시 북구
14010,구남군부대앞,129.4297447,35.58883494,1174832.38,1734244.59,100_1174800_1734200,1000_1174000_1734000,울산광역시 북구
26328,구남마을,129.4298344,35.59225705,1174833.07,1734624.35,100_1174800_1734600,1000_1174000_1734000,울산광역시 북구
26327,구남마을,129.4296179,35.59225177,1174813.46,1734623.38,100_1174800_1734600,1000_1174000_1734000,울산광역시 북구
30476,구량마을,129.1433444,35.61838022,1148827.63,1737050.76,100_1148800_1737000,1000_1148000_1737000,울산광역시 울주군
30477,구량마을,129.1431987,35.61831496,1148814.55,1737043.3,100_1148800_1737000,1000_1148000_1737000,울산광역시 울주군
30323,구량천전,129.1492874,35.61690732,1149368.64,1736896.39,100_1149300_1736800,1000_1149000_1736000,울산광역시 울주군
30324,구량천전,129.1495324,35.61688605,1149390.87,1736894.41,100_1149300_1736800,1000_1149000_1736000,울산광역시 울주군
21319,구룡삼거리,129.2796016,35.60893538,1161187.8,1736217.85,100_1161100_1736200,1000_1161000_1736000,울산광역시 울주군
21320,구룡삼거리,129.2798039,35.60853953,1161206.92,1736174.27,100_1161200_1736100,1000_1161000_1736000,울산광역시 울주군
21318,구룡회관,129.2798473,35.61216933,1161203.57,1736576.98,100_1161200_1736500,1000_1161000_1736000,울산광역시 울주군
21317,구룡회관,129.2798575,35.6113588,1161206.12,1736487.09,100_1161200_1736400,1000_1161000_1736000,울산광역시 울주군
74202,구법원,129.2878658,35.53747723,1162080.35,1728304.98,100_1162000_1728300,1000_1162000_1728000,울산광역시 남구
74201,구법원,129.2876313,35.53746592,1162059.11,1728303.34,100_1162000_1728300,1000_1162000_1728000,울산광역시 남구
31422,구수리회관,129.1508535,35.54423757,1149645.66,1728838.11,100_1149600_1728800,1000_1149000_1728000,울산광역시 울주군
31423,구수리회관,129.1510368,35.54429287,1149662.17,1728844.52,100_1149600_1728800,1000_1149000_1728000,울산광역시 울주군
27923,구암마을,129.4523687,35.57518955,1176912.37,1732771.37,100_1176900_1732700,1000_1176000_1732000,울산광역시 북구
27924,구암마을,129.452595,35.57538749,1176932.44,1732793.73,100_1176900_1732700,1000_1176000_1732000,울산광역시 북구
30348,구언양버스터미널,129.1273669,35.56314239,1147481.83,1730899.63,100_1147400_1730800,1000_1147000_1730000,울산광역시 울주군
30347,구언양버스터미널,129.1269705,35.56310996,1147445.96,1730895.44,100_1147400_1730800,1000_1147000_1730000,울산광역시 울주군
73304,구역전시장,129.3274759,35.55809068,1165629.21,1730657.4,100_1165600_1730600,1000_1165000_1730000,울산광역시 중구
21406,구역전시장앞,129.3278355,35.55641723,1165665.25,1730472.37,100_1165600_1730400,1000_1165000_1730000,울산광역시 중구
40216,구영교,129.248535,35.56067888,1158468.74,1730814.59,100_1158400_1730800,1000_1158000_1730000,울산광역시 울주군
40215,구영교,129.2485135,35.56028288,1158467.57,1730770.63,100_1158400_1730700,1000_1158000_1730000,울산광역시 울주군
40243,구영리입구,129.2325385,35.57138943,1156997.94,1731977.02,100_1156900_1731900,1000_1156000_1731000,울산광역시 울주군
20744,구영리입구,129.2327054,35.57078545,1157014.24,1731910.29,100_1157000_1731900,1000_1157000_1731000,울산광역시 울주군
40242,구영리입구,129.2327456,35.57145092,1157016.59,1731984.17,100_1157000_1731900,1000_1157000_1731000,울산광역시 울주군
20402,구영리입구,129.2330063,35.57109161,1157040.91,1731944.73,100_1157000_1731900,1000_1157000_1731000,울산광역시 울주군
20432,구영회차지(기점),129.2513738,35.56378666,1158719.91,1731163.89,100_1158700_1731100,1000_1158000_1731000,울산광역시 울주군
20434,구영회차지(기점)-1,129.2513755,35.56374833,1158720.14,1731159.64,100_1158700_1731100,1000_1158000_1731000,울산광역시 울주군
20433,구영회차지(종점),129.2510771,35.56382374,1158692.95,1731167.53,100_1158600_1731100,1000_1158000_1731000,울산광역시 울주군
4420,구터미널,129.0353159,35.34389926,1139517.0,1706447.74,100_1139500_1706400,1000_1139000_1706000,양산시
4421,구터미널,129.0353731,35.34370045,1139522.54,1706425.77,100_1139500_1706400,1000_1139000_1706000,양산시
40534,국민요양병원,129.3307342,35.52732563,1165987.96,1727250.28,100_1165900_1727200,1000_1165000_1727000,울산광역시 남구
66802,국민은행사거리,129.3174445,35.55503388,1164726.19,1730301.5,100_1164700_1730300,1000_1164000_1730000,울산광역시 중구
66810,국민은행앞,129.318472,35.55548188,1164818.41,1730352.91,100_1164800_1730300,1000_1164000_1730000,울산광역시 중구
3028,국민청소년수련관,129.0611222,35.7412246,1141164.06,1750555.59,100_1141100_1750500,1000_1141000_1750000,경주시
3029,국민청소년수련관,129.0609371,35.74065172,1141148.33,1750491.78,100_1141100_1750400,1000_1141000_1750000,경주시
11804,국토정보공사,129.3088403,35.57535673,1163904.85,1732541.44,100_1163900_1732500,1000_1163000_1732000,울산광역시 중구
11803,국토정보공사,129.3089015,35.57514547,1163910.83,1732518.11,100_1163900_1732500,1000_1163000_1732000,울산광역시 중구
26354,군부대앞,129.440261,35.637895,1175677.91,1739705.46,100_1175600_1739700,1000_1175000_1739000,울산광역시 북구
26353,군부대앞,129.4400304,35.63784336,1175657.14,1739699.32,100_1175600_1739600,1000_1175000_1739000,울산광역시 북구
40221,굴화마을,129.2577057,35.55772701,1159305.8,1730501.96,100_1159300_1730500,1000_1159000_1730000,울산광역시 울주군
40222,굴화마을,129.2586997,35.5578234,1159395.71,1730514.26,100_1159300_1730500,1000_1159000_1730000,울산광역시 울주군
40223,굴화주공 아파트앞,129.2639748,35.55529762,1159878.87,1730242.64,100_1159800_1730200,1000_1159000_1730000,울산광역시 남구
40224,굴화주공 아파트앞,129.2642112,35.55547803,1159899.94,1730263.04,100_1159800_1730200,1000_1159000_1730000,울산광역시 남구
20424,굿모닝힐,129.2398033,35.57777825,1157643.8,1732697.3,100_1157600_1732600,1000_1157000_1732000,울산광역시 울주군
